"Area","Year","Month","Severity","Count","AreaPopulation","LengthofMotorway","LengthRuralARoad","LengthUrbanARoad","LengthRuralBRoad","LengthUrbanBRoad","LengthRuralCorURoad","LengthUrbanCorURoad","TotalRoadLength","Longitude","Latitude","AreaSize"
"Tower Hamlets",2021,"12","3",66,312715,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Trafford",2021,"1","3",9,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"2","3",11,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"3","3",11,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"4","3",13,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"5","3",20,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"6","3",8,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"7","3",13,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"8","3",22,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"9","3",17,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"10","3",16,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"11","3",20,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2021,"12","3",11,235586,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Wakefield",2021,"1","3",11,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"2","3",18,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"3","3",20,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"4","3",28,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"5","3",30,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"6","3",43,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"7","3",33,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"8","3",17,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"9","3",33,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"10","3",36,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"11","3",35,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Wakefield",2021,"12","3",33,353803,22.5,61.5,42.3,35.5,19.6,248.2,490.9,927.4,-1.42091,53.6592,338608695.456741
"Walsall",2021,"1","3",21,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"2","3",20,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"3","3",28,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"4","3",31,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"5","3",27,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"6","3",25,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"7","3",33,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"8","3",39,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"9","3",34,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"10","3",37,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"11","3",33,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Walsall",2021,"12","3",27,284392,5.7,8.4,41.5,3.7,21.9,36.6,427.2,547,-1.97043,52.605,104003763.379051
"Waltham Forest",2021,"1","3",27,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"2","3",31,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"3","3",24,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"4","3",48,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"5","3",42,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"6","3",56,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"7","3",47,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"8","3",43,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"9","3",64,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"10","3",54,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"11","3",40,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Waltham Forest",2021,"12","3",43,278147,0,6.8,27.5,0,8.7,5.5,213.5,262,-0.0188,51.5946,38810231.8267899
"Wandsworth",2021,"1","3",43,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"2","3",51,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"3","3",77,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"4","3",96,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"5","3",86,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"6","3",77,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"7","3",82,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"8","3",65,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"9","3",90,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"10","3",85,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"11","3",75,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Wandsworth",2021,"12","3",53,328429,0,0,35.1,0,9.3,0,222.9,267.3,-0.20021,51.4524,35216031.570549
"Warrington",2021,"1","3",10,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"2","3",17,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"3","3",21,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"4","3",24,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"5","3",30,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"6","3",17,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"7","3",29,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"8","3",28,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"9","3",20,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"10","3",23,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"11","3",26,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"Warrington",2021,"12","3",20,211182,21.6,35.4,37.1,16.4,5.7,140.1,370.5,626.9,-2.56167,53.3916,182384150.248489
"West Berkshire",2021,"1","3",10,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"2","3",6,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"3","3",9,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"4","3",13,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"5","3",21,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"6","3",16,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"7","3",21,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"8","3",11,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"9","3",10,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"10","3",15,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"11","3",14,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Berkshire",2021,"12","3",12,161864,27.7,51.3,13.5,42.8,3.6,533.5,173.8,862.3,-1.27367,51.4456,704176460.994225
"West Northamptonshire",2021,"1","3",25,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"2","3",30,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"3","3",27,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"4","3",33,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"5","3",32,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"6","3",43,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"7","3",32,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"8","3",44,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"9","3",47,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"10","3",49,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"11","3",46,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"West Northamptonshire",2021,"12","3",49,426707,33.8,117.4,43.2,36.6,3.3,893,428.3,1630,-1.01682,52.269,1380365825.79593
"Westminster",2021,"1","3",46,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"2","3",31,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"3","3",60,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"4","3",78,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"5","3",73,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"6","3",86,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"7","3",98,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"8","3",92,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"9","3",95,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"10","3",100,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"11","3",104,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westminster",2021,"12","3",63,205759,0,0,37.3,0,11.6,0,159.7,208.6,-0.15295,51.5122,22037785.974472
"Westmorland and Furness",2021,"1","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"2","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"3","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"4","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"5","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"6","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"7","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"8","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"9","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"10","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"11","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Westmorland and Furness",2021,"12","3",0,226941,51.8,289,16.1,174,2.5,1827,205.9,2638.7,-2.71336,54.4917,4031894166.36551
"Wigan",2021,"1","3",15,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"2","3",14,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"3","3",14,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"4","3",19,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"5","3",18,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"6","3",18,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"7","3",8,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"8","3",12,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"9","3",17,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"10","3",24,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"11","3",14,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wigan",2021,"12","3",17,329796,11.9,20.1,56.3,11.5,23,71.1,538.8,732.6,-2.57242,53.5145,188158511.113403
"Wiltshire",2021,"1","3",48,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"2","3",33,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"3","3",34,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"4","3",54,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"5","3",66,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"6","3",69,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"7","3",78,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"8","3",59,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"9","3",69,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"10","3",74,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"11","3",66,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Wiltshire",2021,"12","3",55,513240,21.7,301.7,39.9,182.8,16.5,1816.9,447.3,2905.3,-1.92655,51.3288,3255385892.20318
"Windsor and Maidenhead",2021,"1","3",6,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"2","3",6,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"3","3",10,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"4","3",14,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"5","3",11,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"6","3",18,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"7","3",15,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"8","3",10,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"9","3",13,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"10","3",16,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"11","3",10,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Windsor and Maidenhead",2021,"12","3",14,153922,12.9,22.9,23,23.2,17.7,93.8,227.2,425.8,-0.67541,51.4803,198414331.397087
"Wirral",2021,"1","3",19,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"2","3",17,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"3","3",28,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"4","3",22,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"5","3",19,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"6","3",35,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"7","3",40,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"8","3",30,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"9","3",29,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"10","3",24,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"11","3",27,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wirral",2021,"12","3",34,320631,12.4,18.9,47.7,11.8,29.4,50.1,586.8,757,-3.06703,53.3748,253333045.608429
"Wokingham",2021,"1","3",5,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"2","3",4,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"3","3",6,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"4","3",10,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"5","3",18,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"6","3",13,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"7","3",12,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"8","3",15,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"9","3",17,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"10","3",17,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"11","3",19,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wokingham",2021,"12","3",20,178231,13,31.6,16.3,25,12.5,167,239.9,505.1,-0.89935,51.423,178973878.683929
"Wolverhampton",2021,"1","3",30,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"2","3",21,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"3","3",27,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"4","3",41,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"5","3",31,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"6","3",30,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"7","3",31,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"8","3",32,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"9","3",33,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"10","3",39,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"11","3",36,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wolverhampton",2021,"12","3",37,264260,0,0.8,39.7,0,8.3,6,407.3,462.2,-2.12746,52.5979,69442618.1509476
"Wrexham",2021,"1","3",8,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"2","3",7,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"3","3",8,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"4","3",8,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"5","3",9,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"6","3",9,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"7","3",8,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"8","3",10,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"9","3",9,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"10","3",11,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
"Wrexham",2021,"11","3",14,135152,0,50.5,11.4,75.5,16.5,403,179.6,755.4,-2.99203,53.0017,503770642.699158
